569870574,2,2408638574
309579914,2,
13857342,2,
2294201833,2,
13857342,2,
13857342,2,
1849850612,2,
13857342,2,
13857342,2,
13857342,2,
13857342,2,395452389
599745022,2,
13857342,2,
198773386,2,
590023803,2,
24085297,2,
13857342,2,
930620467,1,
2227596128,2,
13857342,2,8057892
53128314,2,
930620467,2,
187138183,2,
13857342,2,96165013&2919151223&410582816
930620467,1,
13857342,2,
13857342,2,
907734912,2,
13857342,2,
13857342,2,
2756873076,2,
930620467,1,41030357
13857342,2,
13857342,2,
13857342,2,
2953604840,1,
13857342,2,
590023803,2,
856134422,2,
13857342,2,633538764
13857342,2,15142804&1729446210&8057892&23013161&14303901&25599299
13857342,2,
13857342,2,
2756873076,1,
13857342,2,
13857342,2,97967321&66625087
13857342,2,
930620467,1,
930620467,1,
930620467,2,
13857342,2,
930620467,1,
2756873076,1,
13857342,2,
21451979,2,
131179888,2,1659194244
930620467,1,35404865
930620467,2,
13857342,2,
187138183,1,
373317699,2,346491432
973811635,2,
13857342,2,611933904&510782248&628773508
2891662632,2,
13857342,2,
13857342,2,
624916919,2,
714051386,1,
930620467,1,
27225245,2,79459832&2459169938
13857342,2,1084217197&96881633&628773508
13857342,2,
13857342,2,
2756873076,1,
13857342,2,308222864&7105242&227850840&1526678851&162357153&35416970&1084217197&21496683&30501891&2661682980
13857342,2,
13857342,2,2898210073
2650794800,1,
359236505,2,1955720384&1913262020&233294351
2476395422,2,
13857342,2,
2640990344,2,
930620467,2,
441748905,2,
13857342,2,
13857342,2,34969160&96881633&12959322&656233
930620467,1,
930620467,1,21094419
2756873076,1,
13857342,2,
930620467,1,
13857342,2,
930620467,2,65696030&1538017915
13857342,2,1232706212
535741152,2,
14770241,2,
930620467,1,192511759
13857342,2,
238882525,2,
497581397,2,
930620467,2,
930620467,2,
13857342,2,
13857342,2,2661682980&2895244932
13857342,2,2898210073&92144966&1084217197&118983890&186535932
76632914,2,
320984413,1,
930620467,1,
183950893,1,
930620467,1,
2756873076,1,
13857342,2,2661682980&1084217197&1266663132&1866263196
930620467,1,
930620467,2,
13857342,2,545697966&8057892&1084217197
13857342,2,16016841&283728534&1132672532&17757205&8057892&14333167&14577628&1634323723&2821030540&709433&2198950616&873780536&2937792481&243866714&138343066&41597055&22389244&489762222&405308128&21465838
555703941,2,
973811635,2,
2756873076,1,
2756873076,1,
21460983,2,
2756873076,1,
13857342,2,
13857342,2,
873461084,2,
930620467,1,
13857342,2,
2650794800,2,
930620467,2,1136041518&1096610376
549246199,2,1659194244
2640990344,2,33803412
930620467,1,
2587278392,2,
930620467,1,
930620467,2,130950358
1017123967,2,
43656765,2,
13857342,2,
2756873076,1,2822712590
378639234,2,
13857342,2,
1217026452,2,
13857342,2,
13857342,2,
2756873076,1,
13857342,2,
2756873076,1,
13857342,2,1526678851&376889399&1084217197&22336063&2661682980
930620467,2,
590939369,2,
249953574,2,
2756873076,1,
2191326486,2,
79459832,2,
2360323201,2,
930620467,1,
433015295,1,
13857342,2,
930620467,2,
166873656,2,
52374272,2,
29424561,2,
446232661,2,
13857342,2,
2734698319,2,
930620467,2,956522738&381921173&1978604378&787844&243046720&412094121&1706496242&627423&104065440&749003
2756873076,1,
13857342,2,
13857342,2,2898210073&1084217197
39031633,2,
569586545,2,
2105021,2,
300641932,2,
62208019,2,2650794800
930620467,2,
1570350235,2,13005572
930620467,1,
366531168,2,
605572062,2,
930620467,2,
187138183,2,
13857342,2,
930620467,2,
36608957,2,
13857342,2,2661682980&1232706212
110114783,2,
930620467,2,
13857342,2,
930620467,1,
1593438482,2,
930620467,1,
13857342,2,1232706212
590023803,2,
3018304886,1,3019474338&2322065402
2756873076,1,
2459169938,1,
2856816230,2,
2756873076,1,
13857342,2,
38397609,2,
214413108,2,
13857342,2,26559222&636689398&25599299&23046474&510782248
930620467,1,12388532
26326439,2,
599745022,2,2650794800
261162002,1,
545159350,2,
13857342,2,
13857342,2,414360125&52596781&2835907316&2226281376&1289570700&2832241075&2661682980&229556037&25599299&56464362
13857342,2,
10235202,2,545159350
33144784,1,
13857342,2,
13857342,2,
13857342,2,1526678851
169833243,2,
281868409,2,
319618901,1,
2324314232,2,
27608469,1,
930620467,2,155875159&314498820&251356662&1371014682&200770772&73178277&407977368
13857342,2,175828541
930620467,1,
13857342,2,510782248
2756873076,1,
930620467,2,25178951&2383119960
930620467,2,139358992
38486565,1,
13857342,2,
13857342,2,
13857342,2,22379014&66906303&8836192&40015387&1084217197&2661682980
13857342,2,
2756873076,1,
930620467,1,2745734022
930620467,1,
930620467,1,
46076472,1,
3015585874,2,
13857342,2,
236763329,2,
13857342,2,
13857342,2,
930620467,1,
13857342,2,
2370248125,2,
13857342,2,
907734912,2,
17021576,2,
930620467,2,
26472217,2,
254941287,2,
930620467,1,107760274
26248642,2,
13857342,2,14718162&611933904&1370266518&229841284&21465838&13796782
13857342,2,
930620467,2,
286130992,2,
18133726,2,
930620467,2,
930620467,1,
13857342,2,
347048522,2,
13857342,2,
13857342,2,1084217197&2661682980
2756873076,1,
930620467,1,14912440
930620467,2,
13857342,2,
13857342,2,229841284
930620467,1,
13857342,2,
178183112,2,
930620467,1,
930620467,1,
13857342,2,
930620467,1,
13857342,2,2661682980
254941287,2,
2756873076,1,2894555758
930620467,1,66625087&1096610376
129635846,2,
2756873076,1,
101325044,1,
20658917,2,
930620467,2,
13857342,2,71203770&1084217197&14989175&2254072849&404493171&92157633
930620467,1,
2756873076,1,
21848593,2,
169833243,2,1849850612&198773386
2756873076,1,
930620467,2,16805029&184889011&179173599&464895722&24977216
13857342,2,
13857342,2,
13857342,2,81036364
13857342,2,523431117&23301743
412967063,2,
13857342,2,
930620467,1,12388532
71952630,2,
272701790,2,
2322065402,1,77182888
13857342,2,633538764
930620467,1,
13857342,2,
13857342,2,
13857342,2,
13857342,2,1266663132&1084217197&2898210073&124786455&17047955&2661682980
626350040,2,
17263897,2,
17263897,2,
13857342,2,206020379&1084217197&510782248&628773508&229841284
424617920,2,
13857342,2,
76603658,2,
24144135,2,
13857342,2,85575193&2381494610&45779097&147332955&15608442&817859365&39617149&142751183&1689306571&414101372&1526678851&21496683&31527648&449052913&58531667&190038605&19837512&296622166&6372982
19898890,2,23935607&2617153778
327312396,2,2437652922
151412447,2,
13857342,2,1084217197
13857342,2,
13857342,2,636689398
2756873076,1,2822712590
930620467,2,
930620467,1,
930620467,1,
930620467,2,24659385
2756873076,1,
135132634,2,
930620467,1,
2756873076,1,
36608957,2,
930620467,1,
13857342,2,
768978024,1,
13857342,2,
347048522,2,
13857342,2,
359236505,2,261162002
23567167,2,
13857342,2,
930620467,2,274125161&5641772
930620467,1,252858224
13857342,2,
465311165,2,
930620467,2,
13857342,2,
636777046,1,
13857342,2,18554442
930620467,2,
13857342,2,
12385682,1,
13857342,2,
13857342,2,
930620467,0,
1018483980,2,
13857342,2,24263&98430415&17119506&31642658&1084217197&370669261&92144966&514993215&1526678851&121660823&36884166&8057892&13217612&20066020&15462317&395452389&18716201
930620467,2,1096610376&56893038
2756873076,1,
930620467,2,66625087&1096610376&2539701212&2675529589
2756873076,1,
158886455,2,
2756873076,1,
13857342,2,
930620467,2,39905301&270973927
13857342,2,
2756873076,2,
2892548532,2,
2893958011,2,
930620467,2,
13857342,2,2898210073
2756873076,1,
299682788,2,
13857342,2,1526678851&510782248
13857342,2,
2756873076,1,
2187834654,1,
930620467,2,
930620467,2,
138678027,2,
930620467,2,
181892978,2,
930620467,1,420723007
3018304886,1,1955720384&545159350
13857342,2,
67499940,2,
571965561,2,
930620467,1,837659958&2383119960
13857342,2,
2756873076,1,
930620467,2,
930620467,1,
13857342,2,2758331&39598563&114685537&18741944&36884166&15142804&2790763692&190038605&18722438&553988333&278723402&92144966&1526678851&142751183&247554276&2843048676&14458417&26911193&15675168
13857342,2,
13857342,2,
2324314232,2,
3047607607,2,
470640351,2,
13857342,2,
178183112,2,
187138183,2,
930620467,2,
13857342,2,
2756873076,1,
13857342,2,
262389370,1,
930620467,1,
13857342,2,
13857342,2,23046474
2852877864,1,
930620467,1,
13857342,2,
2756873076,1,
13857342,2,
930620467,1,
930620467,1,
13857342,2,314351322&50187291&2888479713&17633159&32176228&15802031&3047949916&115265409&17541848&612693490&284535677&356447127
13857342,2,
13857342,2,91798092&1084217197&20066020&118869837&404493171
2756873076,1,
13857342,2,
13857342,2,
1240932972,2,
3029292959,2,
930620467,2,186952654
930620467,1,
550923814,2,
13857342,2,395452389&1272409548&15142804&25549372&40015387&510859091&82702145&2226281376&92157633&21638615&18125825&42390043&300972481&15383021&1084217197
13857342,2,
156928816,1,
135132634,2,
52320378,1,
22999093,2,
13857342,2,
38120739,1,913493396
13857342,2,
2297582839,1,
13857342,2,
13857342,2,
1851438134,2,
2756873076,1,
930620467,1,
13857342,2,
13857342,2,
2650794800,2,
2756873076,1,
13857342,2,1526678851&164735315&510782248
25816086,2,
13857342,2,
930620467,2,2327729960
300215343,2,
13857342,2,
181965556,2,2650794800
1017123967,2,
13857342,2,
930620467,1,
23901130,2,
247696871,2,38650214&91351746&1244899052&545159350
238352817,2,545159350&1874504276
40241957,2,
2756873076,1,2822712590
13857342,2,
930620467,2,
930620467,2,
82785951,2,
13857342,2,2790763692&1084217197&1526678851&8509142&25599299&20066020&17264476&229841284
930620467,2,65696030
2756873076,1,
169833243,2,
2756873076,1,
13857342,2,
930620467,1,
2756873076,1,
930620467,1,65696030
930620467,2,
198773386,2,
930620467,1,
2756873076,1,
167221856,1,3038914968
13857342,2,
727894124,2,
2312803273,1,58749535
599745022,2,
2650794800,2,
3014154552,2,
930620467,1,
198773386,2,
502757492,2,
13857342,2,
15641984,2,
198773386,2,
331379045,1,
13857342,2,
13857342,2,
244081566,2,
13857342,2,
13857342,2,229556037&229841284&710032724&628773508&2790763692&1000678674
2756873076,2,
73375342,2,
13857342,2,
599745022,2,
13857342,2,
2756873076,1,
930620467,1,
33803412,2,
930620467,1,
13857342,2,
750525991,2,
13857342,2,
1955720384,2,
930620467,1,
13857342,2,
930620467,2,2227318063
170276973,2,
13857342,2,
13857342,2,
23757424,2,546641586
14473703,2,13005572
1580228064,2,
13857342,2,25599299&19576148&3078107875&1775051
930620467,1,822576654
193700451,2,30198833
73590927,2,
414244661,2,
13857342,2,
2756873076,1,
492048632,2,
930620467,1,
13857342,2,
13857342,2,
13857342,2,1084217197&2661682980&14116506&14633031&96881633
417901178,2,
2341307978,2,
2756873076,2,
537876245,2,
359236505,2,3015585874
13857342,2,
262536165,2,
110114783,2,
13857342,2,
13857342,2,28328259&404493171&237878247&311414095&2898210073&14237896&1084217197&15683103&30632899
187138183,2,
13857342,2,
930620467,2,
930620467,2,
930620467,1,
13857342,2,
13857342,2,
13857342,2,
13857342,2,
13857342,2,
13857342,2,
180999150,2,
13857342,2,
65300245,2,
13857342,2,258988172&81036364&88753939
13857342,2,
2756873076,1,
13857342,2,
482583016,2,
13857342,2,
13857342,2,
347048522,2,545159350
2756873076,1,
930620467,1,227548634
13857342,2,
482583016,2,
13857342,2,
13857342,2,
13857342,2,
13857342,2,
930620467,1,
13857342,2,
1132200937,2,
13857342,2,
2756873076,1,
177134723,2,
2756873076,1,
15929162,2,
13857342,2,636689398
13857342,2,18125825
2756873076,1,
21177426,2,2718740960&302313483&915897252&43830965&25059167
930620467,2,
29424561,2,
13857342,2,
13857342,2,
2762757473,2,
13857342,2,
13857342,2,
13857342,2,
930620467,2,12388532&73178277&14553232&332383141
13857342,2,
26927867,2,
13857342,2,
13857342,2,
12201452,1,
13857342,2,
505782890,2,
45549451,2,
13857342,2,
324746450,1,
22470188,1,
2650794800,2,
1243084428,2,
13857342,2,
457411146,2,
930620467,2,
2756873076,1,
468896857,2,
33905696,2,
13857342,2,
36951856,2,1955720384&198773386&26452697&590023803
13857342,2,212327199&229841284
250597981,2,
13857342,2,
13857342,2,
930620467,1,
2891662632,2,
2686563469,1,
13857342,2,29914231&628773508&932703601&60421832&2661682980&237878247
930620467,2,16084509&179173599
38290921,2,
930620467,1,
13857342,2,
2756873076,1,
21708468,2,
221253313,2,22353675
338821106,2,
2756873076,1,
542294290,2,
13857342,2,243833374&7465622&216247640&2821030540&17392807&199604370&623229230&89476066&1232706212&229556037&1874836183&2661682980&822481213&15296102&57834297&175378976&20508018&229841284
193700451,2,
13857342,2,
13857342,2,
1131146245,2,1333946204
289846547,1,
380758879,2,
476350851,2,82785951
125275062,2,
1552538606,2,
13857342,2,
930620467,1,
106622094,2,
13857342,2,
13857342,2,
13857342,2,
930620467,2,
2756873076,1,
930620467,1,
1570350235,2,
2756873076,2,
13857342,2,
15641984,2,
280312903,2,
2756873076,1,
1570350235,2,
13857342,2,2708308693&14303901&1084217197&18513627&17331589&31642658&2777318783&1272409548&7465622&20066020&13103732&380667593&47615650&146712559&14787758
13857342,2,
2756873076,1,
930620467,1,12388532
401875684,2,
13857342,2,
13857342,2,43472731&2661682980
13857342,2,
13857342,2,44052627
13857342,2,10695762&1526678851&2324591856&16652185
13857342,2,14577628&277589392
137611265,2,
2691817417,1,
714051386,2,
13857342,2,
429438198,2,
13857342,2,96881633
930620467,2,14054240
38486565,2,
1931173363,1,954504506
262389370,1,
13857342,2,8057892&1084217197&161349582
2756873076,1,
13857342,2,
13857342,2,175828541
930620467,1,
169833243,2,
13501122,2,
2756873076,1,
2459169938,2,
13857342,2,
1632123685,2,
34161812,2,545159350
13857342,2,
347048522,2,
383446627,2,
13857342,2,
13857342,2,
169050594,1,
1955720384,2,
2756873076,1,
13857342,2,2661682980
2756873076,1,2998816236
930620467,1,
13857342,2,
573614242,2,
13857342,2,
930620467,2,
17021576,2,
930620467,2,287695900&16084509&508772924&300352705&145019564
930620467,1,
930620467,1,
930620467,1,
13857342,2,
930620467,1,
930620467,2,
13857342,2,2661682980&26105117
930620467,1,240550842&1671346376
162266849,2,2650794800
29927621,2,
2455918632,2,
91351746,2,
930620467,1,
930620467,1,
28230374,1,
13857342,2,1084217197&449333248&15802031&18125825&23301743
930620467,2,
13857342,2,
930620467,1,
2640990344,2,
1130887939,2,
1680362100,2,
930620467,1,
191741196,2,
930620467,1,
2756873076,1,
33485745,1,826701510
162266849,2,2650794800
365105604,2,
930620467,2,179173599
13857342,2,636689398
930620467,2,
13857342,2,
26979626,2,873461084
13857342,2,
247696871,2,
26142201,2,
13857342,2,
930620467,1,
320171714,2,
930620467,1,12388532
1228124581,2,
162266849,2,
376679416,1,
77182888,1,
322484832,2,
13857342,2,
930620467,1,326954834
238128770,2,
113568127,2,
13857342,2,
930620467,0,
2756873076,2,
719655337,2,2949949244
3023528413,1,
930620467,1,
930620467,1,
1132531981,2,
12201452,2,
13857342,2,
2756873076,1,
2756873076,1,
13857342,2,
13857342,2,
13857342,2,
13857342,2,1526678851&866937038&1368701184&1084217197&124639439&17097703&2813464458&36884166
13857342,2,
17227586,2,
2963084145,2,
2756873076,1,
13857342,2,
149421543,2,
431658017,2,
2681992230,2,
13857342,2,
13857342,2,
13857342,2,
930620467,2,
2590355652,2,
13857342,2,
13857342,2,
2546859048,2,
13857342,2,
13857342,2,
64980891,2,
188759850,2,
13857342,2,
13857342,2,
13857342,2,
238768817,1,
138052263,1,460606082&596148249&2869834818
13857342,2,
2756873076,1,
2756873076,1,
177086028,2,
12385682,2,
13857342,2,
1328903425,2,2437652922
13857342,2,3015371&199604370&96061175&237878247&1084217197&98768387&175378976&81036364
13857342,2,2898210073
428645761,2,
930620467,1,
13857342,2,
13857342,2,
2756873076,1,
930620467,1,
13857342,2,
13857342,2,
2681992230,2,
2756873076,1,
2756873076,1,
930620467,2,
2756873076,1,
219552179,2,
930620467,2,
3063966541,2,
121728542,2,
13857342,2,
2756873076,1,
13857342,2,
496854680,2,
13857342,2,
13857342,2,
1386366252,2,
2322065402,2,545159350
13857342,2,
2756873076,1,
13857342,2,
713326014,1,
169796245,2,97637281
13857342,2,
13857342,2,
13857342,2,229841284
13857342,2,
2402894750,1,
13857342,2,911611152
13857342,2,
2756873076,1,
55566167,1,
2992750166,2,3103734600&3066308748&2383305654&3070976755
13857342,2,414824134&298144639&2520813283&300972481&2661682980
13857342,2,
431658017,2,
930620467,1,
12385682,2,
247696871,2,
930620467,2,
13857342,2,
13857342,2,
19913546,2,
2756873076,1,
130417544,2,2585121296
25869897,2,
13857342,2,
13857342,2,
1408681645,1,385209581&628991423
13857342,2,
13857342,2,44331472&331185959&2898210073
13857342,2,
43675137,2,
13857342,2,
13857342,2,7384342&19712701&46614991&1084217197&36884166&633538764&22707147&38868552&81036364&259809972&229841284&17264476
2938968216,2,
930620467,2,
13857342,2,8057892
2960021016,2,
930620467,1,
930620467,2,26373311&1538017915&65696030
2200418306,2,
13857342,2,
38290921,2,
930620467,1,
13857342,2,2898210073
13857342,2,
877115862,2,
545159350,1,
13857342,2,
546641586,1,
2105021,2,
2595778357,2,
358681085,2,
13857342,2,
3035977591,2,
13857342,2,
138373439,2,
930620467,2,
930620467,2,573800716
13857342,2,
47862321,2,2455918632
13857342,2,8057892&118997881&127334921
930620467,2,
13857342,2,2898210073
2756873076,1,
13857342,2,
13857342,2,
494505475,2,
13857342,2,
2281953018,2,
930620467,1,
2829213614,2,
13857342,2,
930620467,1,
2402894750,2,590023803
90119861,1,476498171
388702412,2,
930620467,2,
13857342,2,
342065781,2,
2756873076,1,2822712590
930620467,2,
13857342,2,545697966&8057892&1084217197
930620467,2,
13857342,2,
930620467,2,
402509656,2,
1955720384,2,
930620467,1,
2294201833,1,
1059207842,2,
930620467,2,
930620467,1,
40198526,1,
930620467,1,
13857342,2,14303901
13857342,2,
2756873076,1,
13857342,2,
13857342,2,
930620467,1,
2941316894,2,
33824118,1,
930620467,1,
13857342,2,
13857342,2,
13857342,2,237878247&1370266518&229841284&161349582&23301743
930620467,1,
2263737588,2,1168664600
13857342,2,
264598651,2,
13857342,2,1370266518&2946799160&628773508&21496683&77637633&2821030540&173898284&22336063&311414095&349208036&18539626&2661682980&53533812&59346212
930620467,2,
13857342,2,
13857342,2,
198773386,2,
13857342,2,2898210073
13857342,2,
2756873076,2,
2587278392,0,
13857342,2,
930620467,1,
13857342,2,
2756873076,1,
2975658060,2,
13857342,2,13657772
13857342,2,
15641984,1,
287061857,2,2649913663
2756873076,1,
930620467,2,
13857342,2,
13857342,2,173609841&43472731&92144966&2661682980&636689398&14303901
13857342,2,
